stop_id,stop_name,stop_lat,stop_lon,location_type
740075229,Källdalen,60.181555,15.452350,
740075230,Kärrgruvan,60.176880,15.339593,
740075231,Lernbo,60.140928,15.308678,
740075233,Malingsbo Nyhammar,59.906594,15.465342,
740075234,Månstabrovägen,61.256987,14.015051,
740075235,Matsbo,60.206658,15.494549,
740075236,Matsbo norra,60.210535,15.490689,
740075238,Nordanö västra,60.486265,15.580086,
740075239,Norra Larssveden,60.092141,15.536103,
740075240,Norra Skvallerbäcken,60.100018,15.195221,
740075241,Öster Saxen,60.289222,15.022250,
740075242,Östermoren,60.140203,15.364931,
740075243,Plogsbovägen,60.165517,15.302848,
740075244,Plogtäppan,60.160950,15.305620,
740075245,Prästtjärn,60.471157,15.583699,
740075246,Rävvåla,60.159704,14.972535,
740075247,Rexbo skolbusshållplats,60.741588,15.406493,
740075248,Rönnäset,60.267820,15.009464,
740075249,Roskängevägen,60.270110,15.002253,
740075250,Rossberga västra,60.265072,16.401190,
740075251,Sköttänget,60.144139,15.307909,
740075252,Södra Hörksvägen,60.049594,15.031151,
740075255,Södra Larssveden,60.088187,15.538040,
740075256,Sunnanö centrum,60.473648,15.592591,
740075257,Sunnanö norra,60.476354,15.594956,
740075258,Talludden,60.058817,15.015351,
740075259,Trollarudden,60.479315,15.594900,
740075260,Västermoren,60.155377,15.310476,
740075261,Vikersvik,60.156401,15.443798,
740075262,Viksberg,59.994467,15.668347,
740075263,Vilmoren,60.128045,15.388140,
740075264,Pällby,60.282294,15.013341,
740075265,Lien byvägen västra,63.093495,16.461313,
740075266,Södra Halån Vägskäl,63.106098,16.431965,
740075267,Baggböle Indal,62.624934,16.970969,
740075269,Fårbo skola,57.380783,16.487013,
740075270,Bruksv/Lögdövägen,62.561410,17.378493,
740075271,Glabo-Saltvik,57.305177,16.466320,
740075272,Lunde övre vändplats,62.520445,17.332132,
740075273,Lundev/Ängsg,62.526574,17.363020,
740075274,Lundev/Hemmansv,62.525624,17.371770,
740075275,Lundev/Krutgränd,62.525278,17.377831,
740075276,Matforsvägen/568,62.361221,17.029923,
740075281,Naturum Höga Kusten,63.073536,18.356295,
740075284,Björkvägen,56.658657,15.135127,
740075285,Jungfruboda,56.673501,14.538437,
740075286,Berghäll,56.667577,14.497140,
740075287,Palmehult,57.059395,14.483940,
740075289,Norrby,56.918236,14.737588,
740075290,Buddbyvägen 52,65.863643,21.689003,
740075291,Hagen,56.871549,14.743233,
740075292,Gävle Grafikergatan,60.641861,17.150852,
740075293,Gävle Hämlingen,60.640132,17.147929,
740075294,Västansjö skola,61.205713,16.466641,
740075295,Bobergsskolan,59.357139,18.092886,
740075296,Trumtorp,59.358077,16.536258,
740075297,Unbyn,65.712455,21.756350,
740075298,Boden Willys,65.816130,21.707253,
740075299,Boden Stora Coop,65.824878,21.684635,
740075300,Harads,66.085267,20.952981,
740075301,N Altervägen Circle K,65.412092,21.506006,
740075302,N Altervägen ICA,65.420403,21.499175,
740075303,N Altervägen Norrgården,65.426032,21.494263,
740075304,N Altervägen/Backgårdsvägen,65.415985,21.501799,
740075305,Nedre Svartå,65.998688,21.212190,
740075306,Övre Svartlå,66.013666,21.175456,
740075307,Svalget,65.857886,21.791826,
740075308,Volleybollgatan,59.611075,15.191685,
740075310,Häggenås Österåsen södra E45,63.389359,14.945768,
740075311,Östra Rörström vägskäl E45,64.170194,16.285266,
740075312,Kolbenshån vägskäl,62.399739,12.952329,
740075313,Dora Lindgrens väg,60.574945,15.626777,
740075315,Kristianstad Lingenässkolan,56.052970,14.144281,
740075316,Sandstuguvägen,59.200622,17.806143,
740075317,Paradiset,59.974725,16.497227,
740075318,Hassmyra södra,59.870990,16.373090,
740075319,Norrfjärden Folkets hus,65.422122,21.494860,
740075320,Bränna norra,57.959107,11.932445,
740075321,Södervärnskolan,57.624962,18.288144,
740075322,Tunaby (Tuna) (Uppsala),60.014525,18.064108,
740075323,Lysingsvreten (Uppsala),60.007689,18.065309,
740075324,Alvreten (Uppsala),60.000750,18.058902,
740075325,Onsören (Uppsala),59.992257,18.057804,
740075326,Klockarbacken (Uppsala),59.986614,18.060629,
740075327,Nyckelstocken (Uppsala),59.982330,18.061251,
740075328,Tunaberg (Tuna) (Uppsala),59.976384,18.061868,
740075329,Abrahamsdal (Uppsala),59.931912,18.183408,
740075330,Solbacken (Almunge) (Uppsala),59.941877,18.166009,
740075331,Solvik (Faringe) (Uppsala),59.955308,18.151083,
740075332,Karlsberg (Faringe) (Uppsala),59.969144,18.168738,
740075333,Fridebo (Uppsala),59.970385,18.170635,
740075335,Kräbylund (Uppsala),59.948751,17.935138,
740075336,Skeppsbacken (Uppsala),59.977077,17.846040,
740075337,Nygärde (Uppsala),59.951593,18.051285,
740075338,Ulvansvad (Uppsala),59.859780,17.279388,
740075339,Broddby (Tierp),60.261766,17.700910,
740075340,Storsand (Tierp),60.564531,17.817837,
740075341,Skellefteå Ortvägen,64.756636,20.876730,
740075344,Älgsundet (Uppsala),60.027739,18.240211,
740075360,Gröna dalen (Bålsta) (Håbo),59.561738,17.520441,
740075375,Slalomvägen (Enköping),59.618944,17.079542,
740075392,Grindtorp (Vattholma) (Uppsala),60.003470,17.729608,
740075402,Säbovik (Uppsala),59.897749,17.154845,
740075404,Valla,58.862603,17.184884,
740075406,Brånet,63.775238,20.232143,
740075407,vsk Brånet/Degernäs,63.773995,20.217894,
740075415,Kronängskolan,57.699037,12.919503,
740075416,Planetvägen,67.841316,20.301933,
740075417,Stenhuggaregatan,65.836257,21.706943,
740075418,Vinterstigen,65.839236,21.704158,
740075419,Norrsele,65.577934,17.472307,
740075421,Bläsebogärdet,57.772777,12.023358,
740075422,Sävared,57.345589,13.274748,
740075424,Ljungaverk Forum,62.491111,16.055052,
740075425,Krumgatan,62.502787,17.393029,
740075427,Överste Hallströms väg,63.177763,17.267712,
740075428,Rigstavägen/Brännhällavägen,62.521888,17.491621,
740075430,Lund Brunnshögstorget,55.720661,13.231109,
740075431,Malmö Elinegård Elinelundsskolan,55.564149,12.944446,
740075432,Malmö Elinegård Kalkbrottsplatsen,55.567931,12.945582,
740075433,Varberg Polishuset,57.111887,12.254532,
740075435,Predikantvägen,59.412387,17.875302,
740075436,Länsgräns AC/BD,65.088043,21.479820,
740075448,Skogskullen,57.921750,12.499254,
740075449,Norra Valler,57.949847,12.071513,
740075450,Ånn Tångböle västra,63.360011,12.611359,
740075451,Gevsjön västra,63.361472,12.678037,
740075452,Funäsdalen Kåvan,62.553036,12.566218,
740075453,Borängessjön,60.736125,15.876721,
740075455,Fu Nusnäsvägen,60.963417,14.706816,
740075456,Gruvslingan,60.106266,15.237698,
740075457,Nordåker norra,60.360366,15.737285,
740075458,Persvägen,60.919579,15.101701,
740075459,Sjövad,60.112012,15.244522,
740075460,Spjutmo (Mora),61.086282,14.319894,
740075461,Västermorvägen,60.169017,15.302651,
740075463,Ornäs skolan,60.503175,15.532871,
740075464,Boden Sveavägen,65.817766,21.666899,
740075465,Boden Kyrkogårdsgatan,65.815359,21.673810,
740075466,Korsbacken,61.543455,16.409885,
740075467,Hybo skola,61.795108,16.207209,
740075468,Hudiksvall Bergsgatan,61.728595,17.095741,
740075470,Bringstaskolan,61.926032,17.216758,
740075471,Hoffrekullen,57.925625,12.049201,
740075472,Hällestad,57.605275,16.046184,
740075473,Kiruna Kastanjen,67.838186,20.272558,
740075474,Kiruna Kyrkan,67.852931,20.232190,
740075475,Norra Stigamo,57.652327,14.195477,
740075477,Transportvägen,57.646697,14.196999,
740075478,Värnamo Exposkolan,57.174950,14.062706,
740075479,Värnamo Östbovägen,57.173518,14.063716,
740075481,Rimsjöhöjden,59.157130,17.448463,
740075484,Ekobacken,59.312331,18.370554,
740075485,Djurö skola vändslingan,59.311584,18.700163,
740075487,Gåsbacken,59.608344,17.113099,
740075488,Lugnet (Vigelsbo),60.292842,18.015162,
740075489,Mossboda,60.204745,17.327581,
740075490,Ön (Järlåsa),59.940666,17.256584,
740075491,Askerydsvägen,57.738718,15.062088,
740075492,Hästsportarenan,62.620592,17.988598,
740075495,Drottninggatan,59.270112,15.210342,
740075498,Karlsdalsallén,59.252217,15.219365,
740075499,Länsgräns E45 AC/Z,64.226498,16.299364,
740075500,Länsgräns E45 BD/AC,65.584839,18.146445,
740075501,Tjärnbäck,65.013685,18.924423,
740075502,Västra Skärmartorp,59.233708,14.868599,
740075503,Termikgatan,59.253489,15.206863,
740075504,Stråhallen,59.312866,14.483264,
740075507,Bollstaskolan,62.998425,17.665759,
740075508,Friluftscentrum,62.368211,17.313630,
740075509,Handlarn/Bruksgatan,62.351059,17.036499,
740075510,Hyttmästarbacken,62.468529,17.329677,
740075511,Medskogsbron södra,62.350777,17.237734,
740075512,Rigstavägen 130,62.524389,17.490364,
740075513,Rigstavägen 132,62.524950,17.489968,
740075514,Rigstavägen/Ala,62.518676,17.493770,
740075515,Rigstavägen/Kapellgränd,62.512685,17.502304,
740075516,Skönviksvägen 33,62.468962,17.320412,
740075517,Sunne E4,62.552512,17.630774,
740075518,Volmsta,62.264151,17.340160,
740075519,Bråtenvägen,58.695793,13.805671,
740075520,Eriksbergsdockan,57.700612,11.908028,
740075521,Fridkulla,57.776216,13.411172,
740075522,Lilla Källstorp,58.500758,12.929755,
740075523,Marieholm,58.698654,13.801384,
740075524,Parmvägen,59.473128,18.051713,
740075525,Sjukhuset Marieforsleden,58.702998,13.798943,
740075526,Vallhamn,58.014704,11.696947,
740075527,Frostavallen Ullstorp,55.977388,13.533095,
740075528,Landskrona Pilängen,55.884531,12.843951,
740075529,Hässleholm Skenvägen,56.160535,13.817048,
740075530,Rådane,59.679095,12.389800,
740075531,Lomma Hans Hanssons väg,55.674499,13.091646,
740075532,Hantverkarvägen,64.199146,19.716325,
740075533,Näset,64.038701,20.075223,
740075534,Ringvägen,64.197219,19.712488,
740075535,Tavelsjö Bygdegård,64.040426,20.072186,
740075536,Tavelsjö Jan Ers väg,64.038982,20.063519,
740075537,"Karlstad, Packhusallén",59.371492,13.509136,
740075538,Ekshärad bytespunkt,60.180751,13.495764,
740075539,Sundfallet,59.878852,13.705472,
740075541,Ångebyn,62.518108,15.634456,
740075542,Västra handelsområdet,60.504853,14.173840,
740075543,Ängesgårdarna östra,60.547528,15.407613,
740075544,Djura kyrkan,60.611422,15.000970,
740075545,Västanåt norra,61.858708,12.702192,
740075546,Larsbovägen,60.135760,15.562935,
740075547,Närsjö,60.412228,14.506460,
740075548,Norsäng,60.080796,15.613013,
740075549,Norsvägen,60.078048,15.583156,
740075550,Ösängsvägen,60.077487,15.580538,
740075552,Dammliden,59.151196,18.159405,
740075553,Söderhamn Norrtull,61.304182,17.052899,
740075554,Gribbylund norra,59.469928,18.082505,
740075555,Sörbyn 233,66.059921,21.791788,
740075556,Vännäsberget trähusfabriken,66.379183,22.747115,
740075557,Svanstein Norra Väg 99,66.665105,23.844694,
740075559,Skuthamn Ljungmansgatan,65.267683,21.526891,
740075560,Mjölafors E10,66.121471,22.705233,
740075561,Lassbyn 217,66.056746,21.818711,
740075562,Gunnarsbyn Älvskolan,66.086055,21.806233,
740075563,Dalbacka,66.082470,21.833262,
740075564,Kvickstavägen,59.275968,17.206503,
740075565,Stenvägen,59.272030,17.208692,
740075566,Dyngö,58.589877,11.220119,
740075567,Fiskebyvägen Täfteå,63.839616,20.481944,
740075568,Gammåkersvägen Täfteå,63.842553,20.479520,
740075569,Motorbåtsvägen Täfteå,63.837689,20.472075,
740075570,Skomakarvägen Täfteå,63.838202,20.488408,
740075571,Snickerivägen,63.834696,20.471782,
740075572,Tomterna,63.879118,20.539745,
740075573,Tomterna S,63.876663,20.539800,
740075574,vsk Rovögern,63.838862,20.493547,
740075575,Ekedal,58.389499,13.862249,
740075576,Särö centrum,57.520846,11.965106,
740075578,Rättarvägen,59.321193,18.379744,
740075579,Rättars,61.482294,16.940174,
740075580,Långgatan,61.776094,16.871170,
740075581,Hudiksvall Lillfjärden,61.729735,17.105286,
740075582,Häggebylundsvägen,59.654718,17.557614,
740075583,Åflon vägskäl,63.489868,13.885028,
740075584,Häggenås Näset,63.421024,14.992457,
740075585,Häggenås Österåsen,63.398978,14.944579,
740075586,Amerika,64.345540,19.469903,
740075594,Renvägen,61.177087,13.056371,
740075596,Östra Varmvattnet,64.081559,20.043136,
740075597,Sävarberg,63.862795,20.543801,
740075598,Sävarberg N,63.868234,20.540804,
740075599,Hunnebo torget,58.441764,11.303708,
740075600,Åre Continental östra E14,63.363814,13.172807,
740075601,Åre Continental västra E14,63.369810,13.165018,
740075602,Gäddede Fjällvägen,64.504465,14.142999,
740075603,Äspnäs snickeriet,64.005797,15.377899,
740075604,Hårbörsta västra E14,63.377151,13.156641,
740075605,Sveg Åkargatan,62.031750,14.355061,
740075606,Södra Röbäcksvägen,63.796007,20.205445,
740075608,Gårdskär Byggvägen,60.611774,17.574391,
740075609,Vassunda Golf,59.685718,17.708021,
740075610,Ålands-Västerby,59.871173,17.293640,
740075612,Älvkarleö vändslinga,60.535330,17.410465,
740075613,Båröd,57.901018,11.804951,
740075614,Nybroviken,62.778895,16.082878,
740075615,Östra piren Marinan,56.175209,15.302193,
740075618,Laxvik,63.043504,15.287970,
740075619,Strömsnäs östra,63.171816,15.869921,
740075620,Strömsnäs västra,63.167888,15.840338,
740075622,Varberg Borgasgatan,57.110577,12.301201,
740075623,Edsele skola,63.405891,16.545420,
740075624,Äskja E4,63.014631,18.199588,
740075626,Knäppa E4,63.008131,18.271756,
740075627,Mäja E4,63.012200,18.218490,
740075628,Skoved E4,63.026924,18.301131,
740075629,Bjärsved,57.460662,13.602340,
740075630,Hestra Vägporten,57.423301,13.607217,
740075631,Lövås industriområde,57.270400,13.617569,
740075632,Villstad,57.199749,13.441468,
740075633,Smålandsstenar Hagagatan,57.174626,13.420664,
740075634,Gislaved Rödjan,57.318094,13.545404,
740075635,Skorpetorp södra,57.195141,16.397593,
740075636,Södra Vånevik,57.174152,16.451187,
740075637,Påskallavik centrum,57.166208,16.459131,
740075638,Skrika,57.172537,16.364582,
740075639,Avavägen,65.039440,17.466165,
740075640,Filtstigen,60.712000,15.300699,
740075641,Slättheden,61.678519,13.166324,
740075642,Källarbacksvägen,60.843781,14.186364,
740075645,Rista Timmermansvägen,60.532097,15.029663,
740075646,Älghult Centrum,57.009200,15.574539,
740075647,Älvsbyn Gammelvägen,65.666633,21.032508,
740075648,Vsk Kvarnberg,66.129979,22.245376,
740075649,Lasarettsgatan,67.133619,20.677207,
740075650,Männikö,67.249719,22.298056,
740075652,Nybyn Byavägen,66.367718,22.843920,
740075653,V373 Vsk.Gråträsk,65.416538,19.876569,
740075654,Hållerstorp,58.030848,16.487709,
740075655,Bränninge,57.899327,14.076560,
740075656,Onkel Adams väg,57.905557,14.075046,
740075657,Kroksbygd,56.821025,14.514886,
740075658,Lisebro,56.828628,14.531120,
740075660,Hässleholm Bäckhagsvägen,56.149533,13.774165,
740075662,Hässleholm Bultvägen,56.157409,13.812027,
740075663,Hässleholm Novagården,56.182625,13.839518,
740075664,Landskrona Infarten,55.871379,12.848965,
740075665,Bymarksgatan,57.788873,14.141273,
740075666,Funäsdalen Skogen,62.493289,12.637401,
740075667,Norrköping Travbanevägen,58.606984,16.251686,
740075668,Rosenbergsskolan,58.165918,13.959110,
740075669,Sjung sjungs väg,58.430503,12.322930,
740075670,Röbäcksmyran,63.802110,20.160698,
740075671,Bodviksvägen,63.687609,20.299231,
740075672,Ångmanskroken,63.708499,20.311486,
740075674,Rotebro trafikplats västra,59.471354,17.905076,
740075675,Stäkets trafikplats,59.472633,17.811064,
740075676,Takan,58.457849,12.362639,
740075679,Stötabo industriområde,57.273262,13.615857,
740075680,Ammer,63.159867,16.224034,
740075681,Ammer norra,63.170941,16.204203,
740075682,Ankarede vägskäl,64.830884,14.115337,
740075683,Gullboviken,62.663462,15.061723,
740075685,Mårdsund södra,63.222943,14.019516,
740075686,Nedre Bynom,63.187667,14.066651,
740075687,Rännbergsbacken,63.390266,12.774496,
740075688,Utanede södra,62.946908,16.689248,
740075692,Espeviksgården,57.198644,12.193763,
740075693,Dragonfältet 507,63.832462,20.257751,
740075694,Malmö Tessins väg,55.601129,12.976717,
740075695,Vaktvägen 363,63.833726,20.257544,
740075696,Trelleborg Omvägen,55.381026,13.114273,
740075697,Skroten,61.814045,16.149922,
740075699,Lilla Dalhem,58.005234,16.173523,
740075700,Stora Skälhem 1 vsk,57.947660,16.245378,
740075701,Edsåker 224,62.581776,17.392413,
740075702,Edsta södra,62.642061,17.326291,
740075703,Infart Junibosand,62.236148,17.605590,
740075704,Infart Norrviken,62.234234,17.558805,
740075706,Norr Nävde,60.217271,16.116126,
740075707,Boda norra,60.723373,15.875539,
740075708,Bröten,60.477975,15.795242,
740075709,Amiralsgatan,57.790822,14.247292,
740075710,Gunntorp norra,57.964799,12.217289,
740075711,Ålängsvägen,60.817934,15.024345,
740075712,Bosseldal,61.124111,13.957159,
740075713,Evertsberg kapellet,61.133916,13.965218,
740075714,Grevens väg,60.494872,14.790985,
740075715,Gundbyvägen,61.132809,13.959064,
740075716,Hagvägen,60.500604,14.821634,
740075717,Hedenvägen Evertsberg,61.139125,13.961443,
740075718,Helgbobadet,60.658518,15.206870,
740075719,Hembygdsgården Dala-Floda,60.506426,14.803147,
740075720,Kapellrundan nedre,61.134517,13.959242,
740075721,Kilen vsk,60.744373,15.201163,
740075722,Långholen vändplan,60.534000,14.212436,
740075723,Lövavägen,61.077780,14.606910,
740075725,Mattjesvägen,61.208463,14.037106,
740075726,Nedre Heden,60.673153,15.097745,
740075727,Nisvägen,60.928154,15.121668,
740075730,Pär Hansbodarna,60.724467,15.262023,
740075731,Plintsberg,60.811064,15.026717,
740075732,Plintsberg södra,60.807852,15.025362,
740075733,Prostgårdsvägen,60.078468,15.543256,
740075734,Saras väg,60.496272,14.793307,
740075735,Siktån,61.138036,12.807210,
740075737,Soltägtgården,60.803960,15.022959,
740075738,Sörberget,61.653237,13.177601,
740075739,Sunnanbyn,60.506310,14.812870,
740075740,Venjan kiosken,60.953147,13.909791,
740075741,Kärrlyckegatan,57.706722,11.838090,
740075742,Katthög,57.908016,13.320817,
740075743,Knippboheden,60.667992,15.097840,
740075744,Lisselhed södra,61.062539,14.596652,
740075745,Evertsberg bygdegården,61.134613,13.955728,
740075746,Dåva Företagspark,63.869842,20.412701,
740075748,Rovögern Fisk,63.734881,20.536840,
740075749,vsk Långviksskatan,63.776995,20.528931,
740075750,vsk Skäret,63.825207,20.510422,
740075752,Ängebyvägen,62.044979,17.262562,
740075753,Hudiksvall Möljen,61.727056,17.110451,
740075754,Hamngatan,59.425770,16.094242,
740075755,Springargruvan,60.006063,16.642787,
740075756,Glömtorp (Knivsta),59.704915,17.789830,
740075757,Marka skolhållplats (Östhammar),60.220158,18.361646,
740075759,Telegrafberget brygga,59.341395,18.225769,
740075760,Van,60.622591,14.150445,
740075776,Gällungs,57.666862,18.422443,
740075777,Stripplekärr södra,58.097355,11.874534,
740075778,Bergsvägen,64.849262,20.885902,
740075779,Klaravägen,64.848757,20.893562,
740075780,Larsvägen,64.847809,20.905723,
740075781,Ljusvattnet V,64.616008,20.465810,
740075782,Slalombacken,64.854213,20.883139,
740075783,Strömbäck,63.869455,19.535766,
740075784,S. Innerviksfjärden,64.687436,21.072969,
740075786,Hällvik,66.119669,17.889029,
740075787,Sävast Morotsvägen,65.772268,21.722009,
740075788,Autio Byn,67.251628,23.248736,
740075789,Mekanvägen,64.711964,21.150278,
740075790,Sjövägen,57.489505,15.845682,
740075791,Northvolt Norra,64.740599,21.077215,
740075792,Trollstigen,57.478283,15.839802,
740075793,Truckgatan,64.745170,21.053390,
740075794,Gustavsvägen,64.848711,20.900400,
740075795,vsk Storkågeträsk,64.887270,20.753823,
740075798,Åker,58.646876,12.505442,
740075799,Hallen Svedje,63.112901,14.293178,
740075809,Lien byvägen östra,63.086141,16.475973,
740075812,Gamla E4 Skönvik,65.825099,24.089197,
740075817,Kulas väg,56.846202,14.816027,
740075818,Norra Timmervik,58.482334,12.383436,
740075820,Bergsgatan (Nyfors),59.368197,16.501072,
740075821,Hult,58.705539,16.904066,
740075822,Stavbäcken,59.147038,15.945507,
740075823,Lövås,64.578309,16.758533,
740075824,N Meselefors,64.461141,16.789082,
740075826,Ödgärdet,56.915583,12.616240,
740075827,Liseberg Södra,57.691847,11.991948,
740075828,Solhöjden,57.709159,11.651501,
740075829,S Broänge,64.392523,21.294329,
740075830,Skiftinge köpcentrum,59.387030,16.532464,
740075831,Äskedraget,58.402216,11.937190,
740075832,Haggården,58.679516,13.816312,
740075833,Hedens by,57.694241,11.654068,
740075834,Krontorps vändplan,58.712762,13.870682,
740075835,Skårsskolan,57.690591,12.006647,
740075836,Universitetsparken,58.707772,13.815494,
740075837,Vasavägen,58.700998,13.817020,
740075838,Färjevägen,63.901012,19.870721,
740075839,Skattåkersvägen,63.912564,19.849298,
740075840,Strand 2,63.877339,19.892646,
740075841,Strand 3,63.874362,19.894353,
740075842,Strand 4,63.869899,19.896800,
740075843,Strand 5,63.865692,19.898490,
740075844,Strand 6,63.862617,19.900446,
740075845,Malmsta,60.479025,14.467978,
740075846,Närsjövägen,60.444310,14.489173,
740075847,Hjärpbo Sörbo,60.454081,15.417100,
740075848,Linghedsskolan skolbusshållplats,60.783833,15.860359,
740075850,Svinö norra,60.415145,16.072216,
740075851,Nordansjö norra,60.348209,15.940216,
740075852,Nordansjö södra,60.342093,15.943668,
740075853,Mälby,60.332771,15.940569,
740075854,Lerabo,60.337109,16.020777,
740075855,Djörkhyttan västra,60.244980,15.945030,
740075857,Gravbränna,63.580043,14.629748,
740075858,Åtvidabergsvägen vsk,58.025266,16.108185,
740075859,Grönelid,57.177276,16.373251,
740075862,Stämpelvägen,56.675829,16.260752,
740075863,Bromma Blocks,59.353916,17.956713,
740075864,Bollnäs Våggatan,61.347398,16.392261,
740075865,Räka,61.410955,15.481585,
740075866,Rosenvalls skola,61.282050,16.959445,
740075867,Stentorpsvägen,59.241565,15.179650,
740075868,USÖ Akuten,59.275723,15.232396,
740075869,USÖ Entré H-huset,59.276533,15.228874,
740075870,Skolvägen,65.307924,17.965598,
740075871,Ostvik Västra,64.887324,21.038757,
740075872,Frostkåge V,64.873916,21.005448,
740075875,Böja Sågen,58.562653,13.779157,
740075877,Sollum södra,58.182719,12.117118,
740075878,Stensjökyrkan,57.662915,12.033811,
740075879,Garphyttan bruket,59.306578,14.940189,
740075880,Guldsmedshyttan torget,59.699386,15.101015,
740075881,Hällefors bruket,59.785983,14.504772,
740075882,Frövifors,59.481930,15.324315,
740075883,Huskvarna Vättergatan,57.793006,14.270976,
740075884,Kungs-Barkarö Österbyvägen,59.447766,16.043202,
740075885,Ål (Vårfru),59.682435,17.100201,
740075886,Bångsbo norra,59.834740,17.099346,
740075887,Brunnsta norra,59.815466,17.101219,
740075888,Hässelsta,59.837441,17.099432,
740075889,Högby norra (Lagga),59.799586,17.815266,
740075891,Långtora 5,59.716248,17.124058,
740075892,Lansgård,59.673833,17.098573,
740075893,Lönnholmen,60.275982,18.357141,
740075894,Malmen (Tuna),59.970322,18.069247,
740075895,Mossbo,60.204573,17.379245,
740075896,Österbyn (Tvärnö),60.194386,18.538131,
740075897,Sandby 458,60.505681,17.597388,
740075898,Torslunda (Torstuna),59.752597,17.049416,
740075899,Bäck byväg,62.598655,17.047781,
740075900,Sunnås byväg,62.643414,16.911734,
740075901,Loning byväg,62.614985,17.000521,
740075902,Pålängev/Vikenvägen,65.849082,23.112844,
740075903,Ed Norra,63.019235,17.674057,
740075904,Hoting Industrivägen,64.108354,16.200700,
740075905,Bjuv Orkestergatan,56.092071,12.905775,
740075907,Björkvägen,59.066743,16.576822,
740075908,Kronfågel,59.015784,16.344863,
740075909,Slottsträdgårdsgatan,59.261223,17.224204,
740075910,Snytberga,59.357543,16.875252,
740075911,Åbyn Påfart E4,65.031119,21.333640,
740075912,N Selsvik,64.971420,21.293054,
740075913,vsk Bådahällan,63.639221,19.924044,
740075914,vsk Klintsjö/Bojnäs 92,63.905275,19.675685,
740075915,Åsesvägen,57.379494,12.268966,
740075916,Älvsborgsleden,57.715399,12.912543,
740075918,Reftele skola,57.171886,13.600345,
740075920,Kallax Skanska/BDX,65.550460,22.079213,
740075921,Kukkolaforsen väg 99,65.961545,24.034336,
740075924,vsk Ö Blisterliden 364,64.424289,20.389217,
740075925,vsk Långreveln,63.564651,19.784914,
740075926,Brattfors,63.635135,19.613777,
740075928,Ängevallen,62.640782,17.927029,
740075930,Gothem Nyholm,57.597369,18.736695,
740075931,Knuts,57.674260,18.424368,
740075932,Väskinde IP,57.682809,18.423190,
740075933,Sveg Nilsvallen byvägen,62.037229,14.409401,
740075934,Falkenberg Vagnsvägen,56.905766,12.452163,
740075935,Färgaryd,56.998079,13.314388,
740075936,Genevad Bruksgatan,56.571546,13.024230,
740075937,Grytås,56.993192,12.370077,
740075938,Gullbrandstorp Sissikevägen,56.703461,12.723006,
740075939,Hulta,57.202903,12.381460,
740075940,Långared,57.234141,12.447365,
740075941,Morup östra,56.979498,12.407941,
740075942,Snäckvägen,56.849835,12.569134,
740075943,Varberg Holmagärde,57.125893,12.304825,
740075944,Varberg Tankvägen,57.125702,12.298317,
740075945,Bäckan södra,60.550690,15.175349,
740075946,Barkaränget,60.141503,15.521605,
740075947,Dalsveden,60.318759,15.850831,
740075948,Dalviksberg,60.466587,15.645044,
740075955,Fornby Norra Horndal,60.269874,16.441861,
740075956,Issvedsgattu,60.785430,14.966995,
740075957,Manhemsvägen Norra Horndal,60.284848,16.426098,
740075958,Manhemsvägen Södra Horndal,60.284103,16.426247,
740075959,Tylla Viken,60.460187,15.552352,
740075960,Rosenfors,59.348908,16.864117,
740075961,Långängsberget,59.345172,16.864317,
740075962,Hagby,59.357770,16.891260,
740075963,Bergsjöholmsvägen,57.869879,12.452033,
740075964,Bjännsjö N,63.793412,20.015762,
740075965,Bjännsjö S,63.779774,20.028899,
740075966,Brån Södra,63.894989,19.881044,
740075967,Yttersjö,63.780549,19.987215,
740075968,Yttersjö N,63.795113,19.986022,
740075969,Degersjön S,63.803569,20.004859,
740075970,Hällfors S,63.944943,19.670993,
740075971,vsk Bergliden,64.028943,19.671007,
740075972,vsk Holmbäck,63.940661,19.537013,
740075973,Holmbäck,63.933468,19.535198,
740075974,Hulan Kållandsö,58.658944,13.123490,
740075975,Ranstadsverket,58.313047,13.709143,
740075976,Finsliparvägen,64.714154,21.141458,
740075978,Kärrs gård,59.205768,17.278921,
740075979,Eken,57.601831,12.049858,
740075980,Ängtorp,59.084911,15.754164,
740075981,Dagsjön,59.191046,15.965403,
740075982,Dagsjötorp,59.194917,15.971003,
740075983,Daviken,59.196904,16.018609,
740075984,Eksjö,59.174712,15.918619,
740075985,Hedäng,59.181078,16.058547,
740075986,Hjälmsätter,59.169820,15.929216,
740075987,Högbrunn,59.175920,16.061570,
740075988,Kåsta gård,59.068708,15.795558,
740075989,Liljedalen,59.183145,15.915148,
740075990,Lilla Lunda,59.071563,15.792350,
740075991,Lövhälla,59.084160,15.763444,
740075992,Lundaholm,59.089120,15.734010,
740075993,Norrspånga,59.053609,15.814226,
740075994,Övre Vannala,59.037921,15.844042,
740075995,Persdal,59.079996,15.767147,
740075996,Skogås,59.191160,15.935731,
740075997,Slätten,59.192204,15.950484,
740075998,Söderspånga,59.044774,15.828544,
740075999,Spadtorpsvägen,59.076319,15.782217,
740076000,Spånga bruk,59.049390,15.820515,
740076001,Furulidskolan,57.835416,14.821195,
740076004,Hedeviken Näsbergsvägen,62.407404,13.696854,
740076005,Kattstrupeforsen vändslingan,63.328272,14.581532,
740076006,Piparböle,63.900044,20.155045,
740076007,Hästhagen,57.915600,12.144646,
